18011	5
20030	5
22329	5
23121	5
27894	5
28529	5
28644	5
33928	5
33934	5
33947	5
36287	5
36908	5
37193	5
38373	5
43769	5
43788	5
44548	5
449	5
45689	5
459	5
466	5
46710	5
47182	5
4825	5
547	5
54868	5
55437	5
55585	5
55695	5
56811	5
57567	5
57568	5
57858	5
58417	5
58436	5
715	5
72475	5
72479	5
72797	5
72811	5
73803	5
73876	5
73909	5
74206	5
75108	5
75336	5
83286	5
83814	5
83834	5
84245	5
85085	5
85460	5
85502	5
86370	5
92735	5
96478	5
96489	5
96497	5
96507	5
96511	5
96528	5
10564	4
10587	4
10588	4
10591	4
10603	4
10613	4
10618	4
10636	4
10639	4
11582	4
13707	4
13891	4
14777	4
14943	4
14952	4
14999	4
15659	4
15863	4
15960	4
16715	4
17444	4
17780	4
17815	4
17904	4
1976	4
20095	4
22231	4
24016	4
24847	4
24908	4
2550	4
25545	4
25903	4
25961	4
26016	4
26675	4
26791	4
27121	4
27663	4
27915	4
27916	4
29529	4
32404	4
35173	4
36292	4
38371	4
38414	4
45087	4
456	4
458	4
45951	4
46364	4
48759	4
491	4
493	4
497	4
533	4
55229	4
58480	4
5996	4
60377	4
60744	4
69347	4
73552	4
74283	4
75803	4
75953	4
77603	4
83244	4
83446	4
83629	4
83827	4
84745	4
96500	4
10572	3
10576	3
10579	3
10586	3
10604	3
10609	3
10621	3
11917	3
1395	3
13990	3
14228	3
14874	3
15037	3
15230	3
15610	3
15673	3
15993	3
16016	3
16314	3
17220	3
17466	3
17468	3
17477	3
17717	3
19576	3
22046	3
23319	3
23503	3
23593	3
24767	3
24853	3
24862	3
24995	3
25366	3
26813	3
27262	3
27492	3
27709	3
27753	3
28626	3
29496	3
30987	3
31638	3
34058	3
34909	3
3712	3
37763	3
41165	3
41195	3
43744	3
43846	3
44300	3
44549	3
44798	3
44908	3
44991	3
453	3
45388	3
45975	3
47176	3
475	3
47869	3
494	3
517	3
532	3
53301	3
53565	3
54729	3
550	3
551	3
55900	3
55929	3
56786	3
57151	3
57388	3
57698	3
57718	3
57859	3
58479	3
62900	3
62989	3
68511	3
6936	3
69422	3
71678	3
71786	3
71909	3
71990	3
72472	3
72623	3
72849	3
73008	3
73016	3
73088	3
73810	3
74294	3
74411	3
74489	3
75085	3
75311	3
75316	3
75399	3
75504	3
76160	3
78255	3
81050	3
82727	3
82787	3
82865	3
82894	3
82958	3
83395	3
83500	3
84606	3
84765	3
84998	3
85224	3
85425	3
85511	3
86341	3
86406	3
8758	3
89657	3
91612	3
93309	3
93721	3
96058	3
96479	3
96491	3
96502	3
96536	3
96539	3
96541	3
10580	2
10592	2
10593	2
10595	2
10611	2
10612	2
10614	2
10617	2
10619	2
10626	2
10629	2
10631	2
10633	2
10634	2
10635	2
10645	2
10647	2
10648	2
10654	2
10657	2
10660	2
10834	2
11766	2
13421	2
13889	2
13890	2
13896	2
14341	2
14702	2
14727	2
14731	2
14808	2
14875	2
14954	2
14958	2
15116	2
15128	2
15490	2
15503	2
15741	2
15799	2
15839	2
15853	2
15911	2
15918	2
15940	2
16414	2
16750	2
16904	2
16973	2
17068	2
17492	2
17705	2
17731	2
17935	2
18009	2
18794	2
20827	2
21872	2
23056	2
23681	2
24291	2
24883	2
2496	2
25082	2
25150	2
25155	2
25526	2
25579	2
25631	2
25695	2
25830	2
25844	2
25859	2
26134	2
26275	2
26659	2
26674	2
26710	2
27481	2
27529	2
27574	2
27691	2
27721	2
27864	2
2852	2
28634	2
28650	2
29269	2
29528	2
30931	2
31662	2
3254	2
3358	2
33927	2
33943	2
34059	2
34137	2
34466	2
34904	2
34936	2
35144	2
35157	2
3605	2
36972	2
37191	2
37798	2
38374	2
38411	2
39055	2
39634	2
41417	2
41982	2
43834	2
43845	2
43849	2
43946	2
44012	2
44186	2
44404	2
444	2
44538	2
44540	2
44832	2
44877	2
44899	2
44911	2
44912	2
44915	2
45074	2
45544	2
457	2
45811	2
45935	2
46062	2
46349	2
46490	2
46555	2
47083	2
47174	2
47377	2
47570	2
47669	2
47976	2
48081	2
500	2
50068	2
50554	2
521	2
52208	2
530	2
53090	2
53123	2
535	2
54752	2
54809	2
54931	2
54978	2
552	2
55365	2
55716	2
55849	2
56323	2
56377	2
56656	2
57526	2
57665	2
57907	2
60429	2
619	2
64801	2
68741	2
70890	2
7140	2
71693	2
71801	2
71880	2
72336	2
72360	2
72474	2
72523	2
72605	2
72620	2
72669	2
72732	2
72765	2
72847	2
73014	2
73017	2
73116	2
73298	2
73382	2
73632	2
73745	2
74217	2
74314	2
74379	2
75088	2
75182	2
75389	2
77788	2
79801	2
79957	2
80142	2
80241	2
80983	2
81036	2
81499	2
8211	2
82737	2
82771	2
82826	2
82913	2
83074	2
83259	2
83371	2
83486	2
83519	2
83617	2
83768	2
83778	2
84132	2
85083	2
85084	2
85185	2
85192	2
85513	2
85600	2
85652	2
88678	2
90818	2
9099	2
91616	2
92372	2
96482	2
96483	2
96485	2
96488	2
96493	2
96494	2
96501	2
96506	2
9932	2
10561	1
10567	1
10568	1
10569	1
10577	1
10578	1
10583	1
10590	1
10597	1
10598	1
10600	1
10606	1
10615	1
10622	1
10627	1
10632	1
10640	1
10642	1
10643	1
10646	1
10649	1
10651	1
10653	1
10656	1
10662	1
10842	1
1102	1
1107	1
11198	1
1121	1
11266	1
11285	1
11324	1
11333	1
11368	1
11392	1
11463	1
11509	1
11529	1
11542	1
11556	1
11770	1
12750	1
13267	1
13769	1
13804	1
13835	1
13865	1
13866	1
13883	1
13898	1
13911	1
13976	1
13992	1
13999	1
14055	1
14238	1
14310	1
14417	1
14428	1
14444	1
14445	1
14526	1
14564	1
14588	1
14592	1
14624	1
14711	1
14730	1
14836	1
14870	1
14953	1
15077	1
15136	1
15191	1
15198	1
15217	1
15224	1
15235	1
15430	1
15467	1
15532	1
15542	1
15597	1
15662	1
15670	1
15733	1
15743	1
15759	1
15767	1
15773	1
15893	1
15921	1
15967	1
15978	1
16079	1
16103	1
16268	1
16309	1
16317	1
16325	1
16365	1
16447	1
16870	1
16943	1
17026	1
17077	1
17184	1
17278	1
17502	1
17530	1
17533	1
17640	1
17683	1
17774	1
17874	1
18008	1
18113	1
18264	1
19530	1
19613	1
1986	1
20123	1
20263	1
2041	1
20581	1
20756	1
21472	1
22032	1
22057	1
22088	1
22220	1
22328	1
22330	1
22331	1
22712	1
22807	1
23070	1
23072	1
23080	1
23663	1
23793	1
24347	1
24483	1
24586	1
24745	1
24819	1
24826	1
24878	1
24945	1
24946	1
25005	1
25099	1
25221	1
25222	1
25243	1
25292	1
25338	1
25344	1
25416	1
25482	1
2552	1
25524	1
25557	1
25565	1
25583	1
25616	1
25634	1
25635	1
25636	1
25637	1
25644	1
25654	1
2569	1
25717	1
25739	1
25756	1
25762	1
25839	1
25841	1
25854	1
25858	1
25905	1
26068	1
26209	1
26288	1
26333	1
26386	1
26524	1
26584	1
26641	1
26670	1
26676	1
26697	1
26739	1
26780	1
26788	1
26836	1
26918	1
27100	1
27244	1
27247	1
27252	1
27347	1
27365	1
27410	1
27567	1
27570	1
27575	1
27578	1
27642	1
27661	1
27696	1
27705	1
27716	1
28412	1
2847	1
28541	1
28552	1
2889	1
29012	1
29792	1
3003	1
30077	1
30549	1
30624	1
30940	1
31227	1
31367	1
33079	1
33107	1
33186	1
33921	1
33944	1
34324	1
34908	1
35079	1
35199	1
35515	1
36142	1
36167	1
36243	1
36533	1
36581	1
36670	1
36739	1
37458	1
38410	1
38412	1
38712	1
39227	1
39530	1
3985	1
40405	1
40651	1
40850	1
41228	1
41440	1
41468	1
41512	1
41865	1
43660	1
43720	1
43724	1
43759	1
43836	1
43852	1
43948	1
44056	1
44187	1
44338	1
44403	1
44547	1
44662	1
44671	1
44686	1
44689	1
44690	1
44752	1
44831	1
44834	1
44870	1
44917	1
45026	1
45082	1
45084	1
45167	1
452	1
4531	1
45448	1
455	1
45528	1
45568	1
45614	1
45698	1
45711	1
45830	1
45869	1
45876	1
45879	1
46022	1
46272	1
46275	1
46460	1
46966	1
46975	1
47034	1
47036	1
47151	1
47258	1
47382	1
47406	1
47496	1
47544	1
476	1
47642	1
47650	1
47754	1
47803	1
47973	1
48019	1
48145	1
48204	1
48226	1
48231	1
485	1
49352	1
49447	1
49502	1
499	1
50033	1
51243	1
513	1
514	1
52023	1
52308	1
526	1
52962	1
53035	1
53049	1
53051	1
53067	1
53647	1
53894	1
54345	1
54403	1
54741	1
54793	1
54853	1
55082	1
55100	1
55310	1
55325	1
55352	1
55386	1
554	1
55514	1
55531	1
55569	1
55658	1
55683	1
55693	1
55895	1
56000	1
56264	1
56311	1
56671	1
56725	1
56810	1
57064	1
57092	1
57118	1
57408	1
57575	1
57657	1
58496	1
602	1
61133	1
61723	1
6207	1
6220	1
62887	1
62895	1
62899	1
63681	1
69099	1
69148	1
69216	1
69317	1
69387	1
69414	1
69653	1
69663	1
69756	1
70632	1
710	1
71072	1
71322	1
71680	1
71770	1
71790	1
71924	1
71936	1
71946	1
71976	1
72120	1
72162	1
72234	1
72310	1
7244	1
72456	1
72522	1
72761	1
72783	1
72842	1
72851	1
72929	1
73021	1
73028	1
73055	1
73084	1
73104	1
73322	1
73395	1
73424	1
73478	1
73624	1
73690	1
73712	1
73755	1
73764	1
73808	1
73832	1
73853	1
73869	1
73885	1
73972	1
73992	1
74298	1
74306	1
74394	1
74527	1
74642	1
74759	1
74912	1
74958	1
74961	1
74970	1
75079	1
75192	1
75225	1
75340	1
75427	1
75474	1
75478	1
75584	1
75714	1
75722	1
75773	1
75910	1
75992	1
76020	1
76851	1
77436	1
77470	1
77670	1
77987	1
78002	1
78497	1
79459	1
79532	1
79835	1
79959	1
79965	1
80143	1
80167	1
80185	1
80240	1
80243	1
8047	1
80971	1
80972	1
80973	1
80984	1
80985	1
80993	1
80998	1
81001	1
81016	1
81017	1
81235	1
81599	1
81711	1
82686	1
82700	1
82743	1
82765	1
82799	1
82802	1
82911	1
82919	1
83001	1
83018	1
83150	1
83287	1
83465	1
83555	1
83659	1
83742	1
83765	1
83829	1
83885	1
83899	1
83941	1
83996	1
84035	1
84111	1
84113	1
84131	1
84198	1
84211	1
84311	1
84351	1
84452	1
84570	1
84609	1
84659	1
84846	1
84948	1
84949	1
85320	1
85342	1
85343	1
85500	1
85594	1
85632	1
85657	1
85793	1
85841	1
87382	1
88569	1
90062	1
90829	1
91896	1
92262	1
927	1
92999	1
96130	1
96445	1
96449	1
96486	1
96490	1
96492	1
96508	1
96509	1
96545	1
9802	1
9811	1
