12145,195
34,187
26069,183
17,176
23515,164
112,161
6,148
63592,141
101,137
23504,136
59966,134
63573,129
23564,127
22386,126
23338,124
23548,122
63632,120
21098,118
50200,113
63593,110
63621,108
13045,106
60,106
23505,104
12817,103
32,101
33,100
98,100
22970,97
12147,90
63595,90
13828,89
23512,87
31,87
63587,87
63589,87
63605,86
66,86
59965,85
59772,83
23506,82
23547,80
63600,79
59977,78
12131,76
12146,76
12821,75
26077,75
59549,74
99,73
28372,72
63603,72
13109,71
63585,70
63607,70
12148,69
22729,69
49979,69
63,69
13873,68
15700,66
119,65
50951,65
8,64
35,62
85,62
13827,61
21422,61
23529,61
25791,61
63571,61
20906,58
13271,57
57552,57
63581,56
49327,55
61,55
9714,55
49311,54
63609,54
127207,53
26075,53
12140,52
20801,52
49329,52
49971,52
49974,52
25436,51
26097,51
50416,51
52746,51
15753,50
23208,50
32628,50
22332,49
63569,49
63601,49
59952,48
21364,47
49326,47
58050,47
90,47
43058,46
49983,46
127215,45
12809,45
14442,45
74,45
116,44
23576,44
58258,44
59976,44
63604,44
23532,43
25790,43
31712,43
121,42
28379,42
31713,42
31728,42
40717,42
59425,42
63557,42
12808,41
13124,41
63591,41
42600,40
63647,40
21586,39
32394,39
33410,39
43057,39
49328,39
63599,39
21440,38
23978,38
26096,38
32406,38
37,38
59548,38
63648,38
20655,37
23567,37
25982,37
5514,37
63575,37
63613,37
87120,37
12816,36
22,36
22630,36
22842,36
26553,36
33411,36
40983,36
44755,36
63594,36
9692,36
9701,36
127183,35
13269,35
15160,35
23553,35
25,35
32701,35
35294,35
42472,35
50950,35
59946,35
20773,34
23219,34
31722,34
23562,33
20699,32
26,32
26554,32
43032,32
50993,32
59317,32
63583,32
21288,31
49312,31
57992,31
103,30
14636,30
63584,30
63597,30
63608,30
79368,30
13792,29
22356,29
32401,29
42601,29
50414,29
50917,29
52795,29
63588,29
77,29
87121,29
8791,29
129,28
20741,28
23190,28
50265,28
51442,28
9769,28
12200,27
12812,27
13115,27
13123,27
22355,27
26085,27
31729,27
50271,27
56,27
63602,27
64,27
85201,27
21583,26
26060,26
32695,26
49385,26
63596,26
63614,26
87130,26
12189,25
13164,25
32397,25
38,25
41060,25
49321,25
61477,25
12806,24
13128,24
13935,24
21985,24
22976,24
26071,24
28381,24
32855,24
63563,24
13895,23
14342,23
21028,23
26713,23
28682,23
3300,23
34219,23
47717,23
49289,23
51721,23
58933,23
63574,23
63577,23
63623,23
63646,23
