6,215
17,166
63600,152
26069,147
12145,129
15753,125
63649,115
112,110
63592,100
32,87
63716,86
87119,85
60,82
63573,82
33,78
23504,77
8,77
101,74
127204,74
22386,70
13045,68
89684,68
5514,64
84713,64
31,63
63727,63
86001,63
63587,62
75760,62
23338,61
31730,60
63,60
34,56
63714,55
50200,54
87120,54
127210,53
21586,52
63589,52
127207,50
23505,50
63647,50
13873,49
129,48
43069,48
13109,47
25791,47
127208,46
21098,46
21422,46
86953,46
63584,45
23515,44
63678,44
23506,43
59976,43
74,43
23529,42
23564,42
49327,42
63700,42
86585,42
121167,41
25436,41
49983,41
59772,41
25790,40
63713,40
79368,40
13269,39
9692,39
12146,38
76436,38
87163,38
23208,37
26075,37
63648,37
76660,37
116,36
127218,36
127220,36
23553,36
32628,36
44755,36
57552,36
59317,36
63585,36
63591,36
63594,36
87130,36
59978,35
61,35
61477,35
63675,35
63731,35
98,35
112942,34
20773,34
42845,34
49321,34
49979,34
12821,33
23547,33
31727,33
49312,33
78057,33
26079,32
28372,32
63590,32
63603,32
63689,32
63705,32
76431,32
84979,32
9752,32
113815,31
123591,31
127184,31
12816,31
13935,31
15700,31
21440,31
49311,31
59977,31
63574,31
86344,31
8791,31
127231,30
63593,30
63621,30
123561,29
123581,29
13792,29
25,29
31713,29
32701,29
37,29
49328,29
62177,29
63588,29
99,29
113598,28
127206,28
127224,28
21364,28
35346,28
40523,28
63605,28
85,28
87121,28
87191,28
89675,28
127188,27
127200,27
21206,27
21336,27
23548,27
38,27
59966,27
63595,27
63599,27
77,27
89051,27
104032,26
12809,26
20801,26
20906,26
22729,26
35294,26
42601,26
49368,26
63597,26
63608,26
63637,26
112997,25
127199,25
127202,25
13828,25
26085,25
32394,25
43032,25
43071,25
49329,25
50265,25
59984,25
63734,25
75835,25
76424,25
87162,25
9744,25
12147,24
127212,24
19804,24
21228,24
22842,24
32406,24
50416,24
51534,24
59965,24
63572,24
77443,24
84388,24
85037,24
11030,23
12493,23
127198,23
23532,23
32749,23
40983,23
50271,23
63601,23
63602,23
63692,23
66,23
77957,23
79315,23
104138,22
112941,22
121,22
13115,22
22970,22
23576,22
31728,22
33410,22
42600,22
63580,22
63606,22
75,22
76432,22
84843,22
85201,22
87182,22
9714,22
119,21
120988,21
127222,21
13827,21
14442,21
21703,21
23219,21
26096,21
28379,21
33411,21
43042,21
52795,21
59952,21
61486,21
76884,21
89712,21
9694,21
100,20
112927,20
12131,20
122932,20
127182,20
127211,20
127216,20
14342,20
23562,20
28381,20
49326,20
50414,20
52240,20
59549,20
59558,20
59946,20
63548,20
63575,20
63650,20
75761,20
75763,20
76004,20
85836,20
85971,20
91996,20
10344,19
103829,19
113081,19
127195,19
14636,19
20655,19
21985,19
23189,19
252,19
26070,19
28377,19
32853,19
52746,19
63583,19
63610,19
63642,19
64,19
79277,19
84521,19
86457,19
90,19
9758,19
123592,18
127215,18
12817,18
15014,18
21857,18
23566,18
26077,18
31729,18
3300,18
35,18
40824,18
43057,18
5226,18
63604,18
63614,18
63623,18
63683,18
76427,18
84951,18
87144,18
87181,18
108414,17
115211,17
119791,17
13124,17
23978,17
256,17
32397,17
3301,17
49974,17
52229,17
63557,17
63607,17
63613,17
63632,17
63640,17
75762,17
75909,17
76886,17
84212,17
86823,17
89405,17
89799,17
9690,17
9769,17
113880,16
114029,16
121873,16
123163,16
123567,16
