784,133
971,93
200,84
783,80
223,67
3575,66
6473,62
5250,61
533,61
7995,61
8003,59
2,58
9735,55
413,41
8697,41
6237,39
3473,37
5731,37
6949,37
3567,35
797,35
195,32
209,32
33,32
4,30
9739,30
320,29
3337,29
6991,29
3475,28
5875,28
594,28
1059,27
7213,27
1179,26
1269,26
227,26
2419,26
1061,25
377,25
6997,25
7725,25
8627,25
9140,25
9731,25
3471,24
7821,24
9725,24
409,23
415,23
9185,23
9289,23
1205,22
2774,22
4243,22
515,22
7261,22
8704,22
8705,22
9193,22
9295,22
1327,21
6537,21
7050,21
7159,21
1,20
124,20
3265,20
3563,20
4903,20
499,20
6373,20
70,20
7149,20
7193,20
9365,20
2245,19
3569,19
389,19
6747,19
6765,19
7055,19
7989,19
9322,19
9589,19
1169,18
2579,18
5255,18
607,18
7051,18
7273,18
8625,18
9149,18
9511,18
9733,18
1502,17
2344,17
2363,17
3720,17
3742,17
6332,17
6822,17
6943,17
6967,17
7483,17
7991,17
9729,17
9841,17
1355,16
258,16
3643,16
3711,16
476,16
4941,16
5249,16
6711,16
7089,16
7175,16
7177,16
7183,16
7191,16
7505,16
7679,16
7941,16
795,16
7993,16
8128,16
9411,16
9413,16
9615,16
997,16
1684,15
2155,15
2886,15
3331,15
4792,15
6465,15
7319,15
7413,15
7733,15
8259,15
8649,15
9139,15
937,15
9407,15
9417,15
9727,15
1271,14
1324,14
1356,14
1527,14
1895,14
3281,14
3713,14
423,14
4549,14
517,14
545,14
553,14
6117,14
6487,14
6881,14
6993,14
7259,14
7331,14
7424,14
782,14
8585,14
9291,14
9865,14
1347,13
1409,13
2037,13
2689,13
2703,13
289,13
3211,13
3275,13
337,13
3465,13
3721,13
3745,13
379,13
4349,13
4848,13
5437,13
5479,13
5703,13
5993,13
605,13
6589,13
7118,13
7141,13
72,13
747,13
7537,13
7705,13
8169,13
8623,13
8629,13
8709,13
8818,13
8921,13
9159,13
9317,13
9623,13
9719,13
9723,13
1037,12
1069,12
1147,12
1171,12
1335,12
1338,12
1414,12
149,12
1733,12
2095,12
2123,12
219,12
2423,12
2584,12
2618,12
2734,12
2887,12
3108,12
3968,12
4241,12
4391,12
4680,12
4847,12
5057,12
5370,12
582,12
5985,12
6221,12
6527,12
6713,12
7279,12
7500,12
7697,12
7947,12
7955,12
8580,12
9063,12
9412,12
1111,11
1191,11
1443,11
1515,11
167,11
1707,11
1884,11
19,11
2011,11
207,11
2144,11
225,11
2258,11
23,11
2345,11
2626,11
319,11
3297,11
3395,11
3399,11
345,11
3509,11
3596,11
3685,11
3991,11
4075,11
4621,11
4927,11
505,11
5124,11
5475,11
5605,11
5621,11
6151,11
6349,11
6507,11
6710,11
6805,11
6829,11
7220,11
7287,11
7315,11
7649,11
7837,11
7949,11
8199,11
8233,11
8254,11
8285,11
8955,11
8973,11
9085,11
9127,11
9162,11
9251,11
9331,11
9375,11
9452,11
9813,11
1237,10
1239,10
1295,10
1349,10
1398,10
1754,10
2219,10
2415,10
2656,10
2720,10
2749,10
2784,10
279,10
2808,10
287,10
3555,10
3587,10
3639,10
3648,10
3679,10
3699,10
3725,10
383,10
3857,10
3876,10
395,10
4119,10
4431,10
4445,10
4825,10
4919,10
5065,10
5202,10
531,10
5515,10
5567,10
5673,10
5687,10
571,10
601,10
6209,10
6259,10
641,10
6961,10
6965,10
7003,10
7005,10
7061,10
7079,10
7085,10
7203,10
7205,10
7217,10
7325,10
7531,10
7655,10
7990,10
8004,10
8101,10
8208,10
8507,10
8941,10
9148,10
9187,10
9283,10
9381,10
9385,10
9415,10
9423,10
9432,10
9610,10
9619,10
9893,10
9895,10
1099,9
1144,9
1167,9
1235,9
1319,9
1358,9
1568,9
1661,9
1667,9
180,9
1882,9
1889,9
1897,9
1899,9
201,9
2195,9
2347,9
2421,9
2490,9
2540,9
2577,9
2593,9
2630,9
2697,9
2747,9
2871,9
3313,9
3405,9
3476,9
3583,9
3649,9
372,9
3741,9
3756,9
4073,9
4085,9
4111,9
421,9
4233,9
4315,9
4386,9
441,9
446,9
4471,9
4531,9
4633,9
4703,9
4769,9
489,9
491,9
4993,9
5119,9
5132,9
5271,9
5297,9
5375,9
5497,9
5693,9
6001,9
6041,9
6159,9
6211,9
6225,9
6495,9
6509,9
6581,9
6655,9
6717,9
6721,9
672,9
6786,9
6989,9
7019,9
707,9
7087,9
7095,9
7137,9
7163,9
7211,9
7221,9
7255,9
7267,9
7342,9
7383,9
7410,9
7721,9
787,9
7923,9
7932,9
805,9
8144,9
8191,9
8475,9
8481,9
8511,9
8543,9
8605,9
8631,9
8684,9
86,9
8701,9
873,9
8777,9
881,9
8999,9
909,9
9131,9
919,9
9249,9
9263,9
9313,9
939,9
9437,9
9513,9
9552,9
957,9
9607,9
9639,9
9705,9
9722,9
9741,9
9767,9
9795,9
