330,65
298,64
173,51
463,48
12497,47
6487,47
462,40
9432,38
357,35
6111,35
642,35
12067,34
251,32
213,31
9438,31
3898,30
11405,28
12502,28
163,28
17,28
9463,28
948,27
12488,25
273,25
3888,25
954,25
1201,24
2413,24
7611,24
8147,24
2,23
2625,23
336,23
377,23
467,23
8186,23
943,23
949,23
316,22
8371,22
9449,22
11416,21
12521,21
320,21
334,21
411,21
795,21
8178,21
944,21
10162,20
10362,20
1383,20
318,20
4089,20
4319,20
460,20
8226,20
9110,20
1037,19
183,19
321,19
7291,19
9249,19
9416,19
95,19
1137,18
152,18
1841,18
236,18
4670,18
9428,18
10002,17
1080,17
11381,17
12244,17
12321,17
164,17
209,17
328,17
465,17
5438,17
5499,17
56,17
710,17
8183,17
1085,16
11380,16
12051,16
12210,16
15,16
2133,16
3,16
3866,16
5060,16
5653,16
7934,16
8324,16
9989,16
1232,15
1529,15
170,15
1924,15
21,15
248,15
3836,15
404,15
5093,15
7432,15
8099,15
8180,15
988,15
10072,14
11740,14
12422,14
177,14
195,14
1985,14
2595,14
3702,14
3771,14
379,14
436,14
5474,14
6209,14
6322,14
6752,14
6948,14
732,14
7644,14
8007,14
8142,14
8559,14
9023,14
9460,14
953,14
1019,13
1058,13
1060,13
10988,13
11649,13
12509,13
12556,13
139,13
1959,13
2319,13
2362,13
2395,13
2821,13
3173,13
36,13
3847,13
3848,13
3967,13
448,13
4668,13
5360,13
5833,13
631,13
6646,13
8658,13
8704,13
8886,13
1001,12
10073,12
10462,12
1056,12
10955,12
12,12
12160,12
1234,12
12479,12
174,12
1979,12
2832,12
325,12
3280,12
3573,12
367,12
4097,12
4402,12
5118,12
5195,12
5212,12
5981,12
6026,12
6086,12
6439,12
7022,12
7224,12
7415,12
7970,12
7998,12
8097,12
8532,12
8621,12
8857,12
929,12
950,12
9530,12
9567,12
9659,12
970,12
9797,12
101,11
10132,11
10333,11
111,11
11437,11
11623,11
11840,11
11909,11
12166,11
12264,11
12405,11
12462,11
12499,11
1441,11
1470,11
1471,11
1491,11
1697,11
172,11
314,11
3619,11
3851,11
3865,11
3880,11
4016,11
4095,11
4152,11
420,11
4430,11
4654,11
4703,11
4837,11
4962,11
5675,11
6,11
6365,11
639,11
696,11
7746,11
7922,11
8,11
8160,11
8273,11
8275,11
884,11
89,11
8996,11
934,11
9454,11
9476,11
983,11
11179,10
11421,10
11938,10
12073,10
12117,10
12154,10
12268,10
12384,10
12423,10
12437,10
12439,10
12454,10
1393,10
1530,10
1978,10
1999,10
221,10
2350,10
2453,10
2597,10
2756,10
287,10
3376,10
366,10
3687,10
3881,10
3944,10
472,10
4910,10
4973,10
5020,10
5696,10
5892,10
6691,10
7150,10
7200,10
7331,10
760,10
7722,10
7731,10
7837,10
7877,10
7957,10
7971,10
7984,10
805,10
8156,10
8271,10
8276,10
8279,10
8391,10
8613,10
8699,10
8818,10
9030,10
9058,10
9072,10
927,10
93,10
942,10
9451,10
9470,10
96,10
9923,10
10031,9
1006,9
10142,9
10198,9
1020,9
10211,9
1038,9
1063,9
10714,9
11101,9
112,9
11411,9
11502,9
11520,9
11526,9
11659,9
11683,9
11982,9
12028,9
12476,9
1270,9
1464,9
1483,9
1862,9
2042,9
2167,9
218,9
219,9
2266,9
2276,9
2397,9
2483,9
2485,9
2497,9
26,9
2769,9
2831,9
2873,9
2956,9
3024,9
3157,9
3340,9
3437,9
3585,9
3660,9
3690,9
3909,9
3912,9
3947,9
4001,9
4082,9
4224,9
4432,9
5131,9
5174,9
5201,9
522,9
5233,9
5373,9
5407,9
542,9
5522,9
5568,9
561,9
573,9
637,9
6780,9
693,9
737,9
7409,9
7478,9
7547,9
755,9
7710,9
7892,9
790,9
7914,9
8138,9
8303,9
8332,9
840,9
8448,9
