2,251
63589,145
26058,123
63629,120
12134,105
15742,104
10,100
63581,94
23,82
101,81
63562,81
87097,77
13862,74
22375,74
24,73
63578,73
63583,72
89662,70
90,69
127182,65
85979,65
21575,64
21087,63
23553,61
25780,61
63705,60
75738,60
23327,58
32617,58
13034,57
23493,57
49316,57
49,55
63576,55
118,54
23494,53
21353,52
22,52
63,52
87098,52
63614,50
25425,49
22831,48
28361,48
31719,48
52,48
127198,47
21429,47
43058,47
86563,47
127185,46
23495,46
50189,46
5503,46
76638,45
105,44
127166,44
20790,44
63656,44
63709,44
127178,43
12810,43
63584,43
79346,42
21411,41
49972,40
59761,40
59966,40
86322,40
13924,39
42834,39
63653,39
21217,38
21692,38
49301,38
63694,38
78035,38
127184,37
26068,36
84499,36
25,35
50403,35
59954,35
127180,34
23537,34
31716,34
87,34
127188,33
13098,33
77385,33
12798,32
14431,32
20895,32
42346,32
52784,32
63692,32
89029,32
89672,32
108,31
112920,31
13817,31
25779,31
31717,31
42590,31
43021,31
50260,31
61466,31
63683,31
86931,31
87099,31
104576,30
23518,30
23551,30
3290,30
53,30
59965,30
63557,30
63574,30
63588,30
76702,30
79293,30
96342,30
9683,30
245,29
44744,29
63691,29
75739,29
85925,29
87108,29
12135,28
16,28
18788,28
23536,28
26049,28
4,28
43046,28
49963,28
50,28
59935,28
63573,28
76409,28
84929,28
116334,27
123569,27
31711,27
49315,27
63580,27
74,27
77466,27
87140,27
8780,27
104010,26
113793,26
123559,26
127162,26
127186,26
20644,26
20762,26
21195,26
22718,26
26064,26
28,26
33508,26
40512,26
62166,26
63546,26
63559,26
63582,26
63592,26
63608,26
63627,26
79,26
84691,26
85033,26
89384,26
89663,26
123365,25
127174,25
13260,25
13781,25
32395,25
42589,25
43031,25
50405,25
63606,25
76086,25
76414,25
84248,25
84957,25
121145,24
12801,24
13258,24
23208,24
23565,24
26086,24
32383,24
34739,24
63579,24
63591,24
63628,24
75733,24
77935,24
91972,24
11019,23
113567,23
12482,23
20877,23
23197,23
26085,23
32684,23
58922,23
60624,23
63564,23
63603,23
63654,23
63667,23
63712,23
86223,23
87125,23
87141,23
87169,23
12,22
127196,22
13104,22
23504,22
26084,22
29,22
53238,22
56,22
59306,22
63554,22
63563,22
63577,22
63598,22
63659,22
63670,22
77528,22
78750,22
90306,22
112919,21
113576,21
123539,21
127160,21
12806,21
21,21
43060,21
57541,21
58944,21
59414,21
63561,21
87146,21
91974,21
104116,20
113864,20
114543,20
12129,20
123571,20
15689,20
23501,20
31702,20
32738,20
35283,20
49278,20
51585,20
52735,20
59973,20
63593,20
63715,20
76410,20
89668,20
9681,20
113842,19
127202,19
19343,19
28370,19
31701,19
32690,19
35335,19
40972,19
4099,19
41973,19
50225,19
52229,19
55,19
63575,19
63590,19
63594,19
63596,19
63622,19
63678,19
75724,19
84799,19
85174,19
87105,19
88,19
121851,18
12805,18
17150,18
21325,18
23521,18
25971,18
26066,18
32386,18
32844,18
33924,18
59941,18
59955,18
63553,18
63587,18
63630,18
64,18
65,18
85015,18
89575,18
91970,18
9703,18
9741,18
110193,17
12120,17
127177,17
127193,17
127194,17
13259,17
14331,17
23179,17
33400,17
49317,17
49318,17
50940,17
52073,17
58039,17
58056,17
58198,17
58247,17
61475,17
63602,17
63714,17
75740,17
76405,17
76862,17
77421,17
85179,17
96221,17
112904,16
12137,16
12178,16
127176,16
1382,16
22224,16
23178,16
23556,16
31863,16
34587,16
40324,16
40813,16
49300,16
50906,16
50939,16
54289,16
58184,16
59213,16
63558,16
75741,16
75982,16
76,16
77338,16
86528,16
87122,16
87148,16
89667,16
89689,16
89777,16
9742,16
111310,15
112905,15
122526,15
123545,15
127183,15
15003,15
21846,15
26059,15
28366,15
31718,15
32842,15
51431,15
52218,15
57439,15
59959,15
63537,15
63597,15
63657,15
63669,15
77940,15
78815,15
84366,15
85814,15
87155,15
87160,15
9697,15
9736,15
121093,14
123018,14
12378,14
127146,14
13112,14
14996,14
1871,14
23492,14
23542,14
23559,14
27284,14
31760,14
33591,14
39345,14
40635,14
42824,14
43969,14
49357,14
51523,14
52054,14
58961,14
63625,14
76708,14
77402,14
77420,14
78600,14
82325,14
86435,14
89670,14
95320,14
9705,14
106410,13
113858,13
114544,13
115604,13
121643,13
12192,13
123538,13
125770,13
127161,13
127173,13
127201,13
12802,13
13117,13
13343,13
14625,13
15436,13
20,13
21537,13
22345,13
22958,13
23967,13
26063,13
26541,13
33445,13
40944,13
41974,13
42461,13
49968,13
50197,13
52080,13
52854,13
63547,13
63569,13
63586,13
63595,13
63599,13
7372,13
78,13
79255,13
84545,13
84821,13
85450,13
89,13
90145,13
91990,13
95526,13
9739,13
109,12
122548,12
127164,12
13,12
13267,12
15463,12
22959,12
23209,12
26,12
27787,12
32702,12
41049,12
41197,12
42554,12
45532,12
50269,12
59321,12
63545,12
63548,12
63600,12
63617,12
66,12
76401,12
78583,12
84292,12
87111,12
87157,12
9706,12
9744,12
9757,12
104635,11
10782,11
113572,11
115822,11
116388,11
121056,11
12136,11
122817,11
127144,11
127190,11
13153,11
15146,11
15533,11
18721,11
21400,11
22321,11
22344,11
22924,11
23507,11
3029,11
32391,11
42445,11
43047,11
49374,11
49960,11
51,11
51366,11
51962,11
5215,11
53845,11
57,11
57264,11
57981,11
63568,11
63570,11
63585,11
63717,11
73348,11
73366,11
74274,11
76564,11
76864,11
79843,11
84881,11
85296,11
87571,11
90146,11
92877,11
95990,11
9710,11
9715,11
106130,10
106625,10
111,10
121530,10
12281,10
12283,10
123141,10
123249,10
125070,10
127142,10
127150,10
127165,10
127168,10
13816,10
18789,10
23966,10
26074,10
35287,10
44754,10
47764,10
50982,10
51043,10
51376,10
57362,10
57758,10
59745,10
59967,10
6129,10
61733,10
63552,10
63566,10
73345,10
74042,10
75796,10
76402,10
76716,10
76871,10
77949,10
82,10
86801,10
89653,10
89690,10
9727,10
9728,10
100407,9
103807,9
106655,9
108392,9
110821,9
114007,9
114510,9
114586,9
115566,9
116022,9
116339,9
120904,9
121499,9
12209,9
123020,9
123563,9
12483,9
127022,9
127154,9
127172,9
127192,9
